,Link,Body,Article
102,www.twitter.com/anyuser/status/1598182468724854785,"""You can’t, on the one hand, wang on about the Commonwealth and embracing the Commonwealth family, and yet people like us, the three of us, are treated as if we don’t belong.”  https://t.co/1jPHB0KdfE",https://www.theguardian.com/uk-news/2022/nov/30/buckingham-palace-aide-resigns-black-guest-traumatised-by-repeated-questioning?CMP=share_btn_tw
103,www.twitter.com/anyuser/status/1598182443810521088,Strikes hit ‘strongman’ Sunak – Politics Weekly UK | podcast https://t.co/IbUUtMtomd,https://www.theguardian.com/politics/audio/2022/dec/01/strikes-hit-strongman-sunak-politics-weekly-uk-podcast?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1669871320
104,www.twitter.com/anyuser/status/1598182421975158786,"“Middle-income countries in Asia accounted for about 70% of the growth in the past decade. 

India is expected to overtake China to become the world’s most populous country as soon as 2023.” https://t.co/pYnmAXwzfZ",https://www.cnn.com/2022/11/15/world/global-population-8-billion-un-intl-hnk/index.html
105,www.twitter.com/anyuser/status/1598182396230533120,https://t.co/BMORNoZ7cu,https://www.cnn.com/2022/11/30/media/cnn-layoffs/index.html
106,www.twitter.com/anyuser/status/1598182393533587457,"🇺🇸 #Fed Says Economy Grew Slightly as Higher Rates Weigh on Outlook – Bloomberg
https://t.co/Dc9d9BSwY7 https://t.co/MLgz22EvF3",https://www.bloomberg.com/news/articles/2022-11-30/fed-says-economy-grew-slightly-as-higher-rates-weigh-on-outlook?sref=ZVajCYcV
107,www.twitter.com/anyuser/status/1598182353314144258,The #Nets​ beat the Wizards on Wednesday night for their third straight victory. https://t.co/K88FIwXtNh,https://cbsn.ws/3OTDxTy
108,www.twitter.com/anyuser/status/1598182346229882880,Crikey lawyers call on Lachlan Murdoch to provide evidence he repudiated Fox News falsehoods | Australian media | The Guardian https://t.co/1B2d25y4OA,https://www.theguardian.com/media/2022/dec/01/crikey-lawyers-call-on-lachlan-murdoch-to-provide-evidence-he-repudiated-fox-news-falsehoods
109,www.twitter.com/anyuser/status/1598182345047056387,[Bloomberg] Former Treasury Secretary Lawrence Summers says on Twitter the “JOLTS report shows a labor market th https://t.co/vyuLrMMPxH,https://trib.al/zzakQwt
110,www.twitter.com/anyuser/status/1598182337241821184,"Stayed up to cover the Neuralink event, and here's a quick recap: https://t.co/pnRqUHz4Fu",https://www.cnn.com/2022/11/30/tech/elon-musk-neuralink-show-and-tell-scn/index.html
111,www.twitter.com/anyuser/status/1598182330073350147,"[Bloomberg] The battle between online users and censors in China has gone into overdrive, forcing people to deve https://t.co/R1mniphHvq",https://trib.al/xH02veL
112,www.twitter.com/anyuser/status/1598182323047976960,Sad news this evening https://t.co/g6suLPZcDP,https://www.theguardian.com/music/2022/nov/30/fleetwood-macs-christine-mcvie-dies-at-age-79
113,www.twitter.com/anyuser/status/1598182316983320577,"Biden admin's Commerce appointee was longtime business partner of Hunter Biden, emails reveal https://t.co/WkYSBKbfwp #FoxNews",https://www.foxnews.com/politics/biden-admins-commerce-appointee-longtime-business-partner-hunter-biden-emails-reveal
114,www.twitter.com/anyuser/status/1598182315687305216,https://t.co/N7Pvm2rWFt,https://www.npr.org/2022/11/30/1139707179/where-did-all-the-key-changes-go
115,www.twitter.com/anyuser/status/1598182290001367041,"Prince William, Kate Middleton watch courtside as Boston Celtics take on Miami Heat during their US trip

https://t.co/IPb61eA3Vp I pray to God that their children don't go near the president. Is Mr. Touchy feeling.",https://www.foxnews.com/entertainment/prince-william-kate-middleton-watch-courtside-boston-celtics-take-on-miami-heat-us-trip
116,www.twitter.com/anyuser/status/1598182285982912512,"@DeepBlueCrypto Never heard about Aaron. He died of being suicided. Aaron got lost in a story that Kafka could have penned,a two-year struggle with an overeager federal prosecutor that-failed to see he was making Aaron a martyr. https://t.co/39DXdOOBVq",https://www.politico.com/magazine/story/2013/12/aaron-swartz-obituary-101418/
117,www.twitter.com/anyuser/status/1598182274566004738,[Bloomberg] Dyson engineers are developing products that will be able to detect and fix issues themselves withou https://t.co/X7r2iZGAhR,https://trib.al/GFbWXcH
118,www.twitter.com/anyuser/status/1598182265401794562,"Hawaii's Mauna Loa, the world's largest active volcano, erupted for the first time in decades on Sunday night. Nearby, Kilauea is also erupting — both on the archipelago's Big Island. 

#VolcanicPeriod
#NewSeismicEra
#EarthsNewPhase

https://t.co/NGlA02IRKW",https://www.cbsnews.com/news/hawaii-volcanoes-eruptions-mauna-loa-kilauea-sacred-event/
119,www.twitter.com/anyuser/status/1598182258846097409,Colorado election officials order recount after Rep. Boebert projected to defeat Dem challenger Adam Frisch https://t.co/g2UV9NNzbk #FoxNews,https://www.foxnews.com/politics/colorado-election-officials-order-recount-rep-boebert-projected-defeat-dem-challenger-adam-frisch
120,www.twitter.com/anyuser/status/1598182241724928000,https://t.co/EdLppppaOt,https://www.cnn.com/2022/11/30/us/hawaii-mauna-loa-kilauea-eruption-wednesday/index.html
121,www.twitter.com/anyuser/status/1598182240361811969,"Extinction activist wants humans to voluntarily die out: ‘Feed ‘em, don’t breed ‘em’
Voluntary Human Extinction Movement founder said the biosphere will 'have a chance to recover' if humanity stops procreating https://t.co/oPNapwdeAe #FoxNews",https://www.foxnews.com/media/extinction-activist-wants-humans-voluntarily-die-feed-em-breed-em
122,www.twitter.com/anyuser/status/1598182232556187648,Federal Reserve to slow interest rate rises as it tackles 40-year inflation high https://t.co/5nJAG9UeqU,https://www.theguardian.com/business/2022/nov/30/federal-reserve-pace-increments-extend-higher-points-period?CMP=Share_iOSApp_Other
123,www.twitter.com/anyuser/status/1598182209352974336,Alarm as fastest growing US cities risk becoming unlivable from climate crisis https://t.co/GfXb48kBFt,https://www.theguardian.com/us-news/2022/jul/20/us-fastest-growing-cities-risk-becoming-unlivable-climate-crisis?CMP=share_btn_tw
124,www.twitter.com/anyuser/status/1598182183868456961,Plibersek’s ‘determination’ alone won’t save the Great Barrier Reef – here’s what needs to happen | Temperature Check https://t.co/eqaFww2IzL #ActOnClimate #watches4nature https://t.co/5VwD1I0DSX,https://bit.ly/3VCksHu
125,www.twitter.com/anyuser/status/1598182176826302464,Russia-Ukraine war at a glance: what we know on day 281 of the invasion | Ukraine | The Guardian https://t.co/aZLykHrAxZ,https://www.theguardian.com/world/2022/dec/01/russia-ukraine-war-at-a-glance-what-we-know-on-day-281-of-the-invasion
126,www.twitter.com/anyuser/status/1598182171738779649,Amazon's going up against Intel and Nvidia with its new Graviton chip for AWS https://t.co/uBspgd6PA3 @technologyより,https://www.bloomberg.com/news/articles/2022-11-29/amazon-s-new-chip-moves-aws-into-high-performance-computing
127,www.twitter.com/anyuser/status/1598182170790502400,Lion cam. Just off for a bit of a wander around Taronga. https://t.co/vyuPdqdEq7,https://www.theguardian.com/australia-news/2022/dec/01/roar-footage-taronga-zoo-releases-video-of-lions-escaping-from-their-sydney-enclosure
128,www.twitter.com/anyuser/status/1598182169167687680,https://t.co/ijIpLy2wMg,https://www.foxnews.com/us/california-releases-thousands-pedophiles-less-year-convictions-data-shows
129,www.twitter.com/anyuser/status/1598182154969968642,"@TKOdarkshadow_ @alexbruesewitz Assault is assault—whether you’re attacked by someone you know or not. 

It’s disingenuous to make up ridiculous conspiracies and give air to them just because no one has taken time to debunk things that they don’t feel need to be debunked.

https://t.co/xwzKrtXsQH",https://www.cbsnews.com/amp/sanfrancisco/news/paul-pelosi-attack-federal-prosecutors-have-substantial-new-evidence-against-depape/#app
130,www.twitter.com/anyuser/status/1598182132291194881,Huge trade partner and 'systemic rival.' Europe has a China problem https://t.co/4CcCVvoptB,https://www.cnn.com/2022/11/30/economy/europe-china-trade-tension/index.html
131,www.twitter.com/anyuser/status/1598182122975817728,Elon Musk's Neuralink shows brain implant prototype and robotic surgeon during recruiting event https://t.co/l3DJQgXFVS via @CNN https://t.co/la4ddMzrWq,http://dlvr.it/SdfMCK
132,www.twitter.com/anyuser/status/1598182110657130496,"""Christine McVie, the singer-songwriter behind some of Fleetwood Mac’s biggest hits, died Wednesday following a brief illness...""
Do we know what the ""brief illness"" was?
https://t.co/okKq2wEbbm",https://www.cnn.com/2022/11/30/entertainment/christine-mcvie-obit
133,www.twitter.com/anyuser/status/1598182095108513792,Musk's Neuralink Hopes for Human Trials Approval Within Six Months - Bloomberg https://t.co/kKViVGNirR,https://www.bloomberg.com/news/articles/2022-12-01/musk-s-neuralink-hopes-for-human-trials-approval-within-six-months
134,www.twitter.com/anyuser/status/1598182087873404929,It's about time... 🤨💙💙Trump tax returns: House committee receives Donald Trump's federal tax returns from IRS | CNN Politics https://t.co/tYcGB6lcse,https://www.cnn.com/2022/11/30/politics/house-ways-and-means-committee-now-has-donald-trumps-federal-tax-returns/index.html
135,www.twitter.com/anyuser/status/1598182070756724737,@SKYRIDER4538 @elonmusk Tommy Robinson=Nazi and stalker https://t.co/tHLUjXSLjg,https://www.theguardian.com/uk-news/2021/oct/13/tommy-robinson-gets-five-year-stalking-ban-after-harassing-journalist
136,www.twitter.com/anyuser/status/1598182063370559489,"The tide is turning and what a relief it is to read an article that leaves out the tired old talking points of not having sympathy or supporting the actions of #JulianAssange 

@danielhurstbne knows this is irrelevant. 

https://t.co/CrTiaPN3eu

#HomeBeforeChristmas",http://bit.ly/3H0Oi4y
137,www.twitter.com/anyuser/status/1598182063290650626,Elon Musk's Neuralink shows brain implant prototype and robotic surgeon during recruiting event   https://t.co/OfksWxdxS5,https://www.cnn.com/2022/11/30/tech/elon-musk-neuralink-show-and-tell-scn/index.html
138,www.twitter.com/anyuser/status/1598182056588091393,"New story on NPR: Victims' families urge love, kindness as University of Idaho campus mourns https://t.co/drm0qM2ECR",https://ift.tt/HXVnU6b
139,www.twitter.com/anyuser/status/1598182053761396736,All governments should ban the bird app if it allows disinformation to be spread. Democracy and our wellbeing are at stake. https://t.co/dRCRLrOwWr,https://www.theguardian.com/technology/2022/nov/30/eu-raises-prospect-of-big-fine-or-ban-if-twitter-fails-to-follow-new-legislation
140,www.twitter.com/anyuser/status/1598182043564666880,"""Discovered in the deep: the ‘forest of the weird’""
https://t.co/6ou1sqN5JL",https://www.theguardian.com/environment/2022/oct/11/discovered-in-the-deep-the-magnificent-alien-in-the-forest-of-the-weird
141,www.twitter.com/anyuser/status/1598182009351929857,Fleetwood Mac’s Christine McVie dies at age 79 https://t.co/VQJLJRTzoA,https://www.theguardian.com/music/2022/nov/30/fleetwood-macs-christine-mcvie-dies-at-age-79?CMP=share_btn_tw
142,www.twitter.com/anyuser/status/1598182000380215297,Biden urged to threaten Israel weapons halt over far-right concerns #BDS Now cut all the military aid too right @repritchie @bronxbp ⁦@SenSchumer⁩ ? ⁦@Cuny4P⁩  https://t.co/11UzdJVWmK,https://www.theguardian.com/world/2022/nov/30/biden-israel-weapons-palestinian-territories-far-right?CMP=Share_iOSApp_Other
143,www.twitter.com/anyuser/status/1598181995355308033,https://t.co/s6dtEdb6r2,https://www.foxnews.com/sports/florida-gators-quarterback-son-former-nfl-player-booked-child-pornography-charges
144,www.twitter.com/anyuser/status/1598181986870341632,"العنصرية متجذرة ومتغلغلة في عروق وشرايين الغرب،وآخر حادثة وقعت في قصر بكينجهام لملك بريطانيا تؤكد هذه الحقيقة،فهم يحتاجون إلى تطبيق تعاليم الإسلام التي تقول إن أكرمكم عند الله أتقاكم.
A member of the Buckingham Palace household resigns after racial  https://t.co/pBNgt5DGGv",https://www.npr.org/2022/11/30/1139888434/a-member-of-the-buckingham-palace-household-resigns-after-racial-comments?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social
145,www.twitter.com/anyuser/status/1598181983750066181,"@Aileen608 @JakeSherman @AOC Google is free. 
https://t.co/zwr3LPKK3v",https://www.npr.org/2022/11/30/1139876084/congress-house-railroad-strike-bill
146,www.twitter.com/anyuser/status/1598181966964482048,Fuck! Enough is enough! @LondonBreed you have to do something! We are under siege!  @FoxNews @DailyMail @washingtonpost @FT @nypost @nytimes  Dad reveals horrific details of baby’s reported fentanyl overdose at S.F. playground https://t.co/jaWQR6xLUz via @sfchronicle,https://www.sfchronicle.com/bayarea/article/San-Francisco-authorities-investigating-whether-a-17621718.php#photo-23223547?utm_campaign=CMS%20Sharing%20Tools%20(Premium)&utm_source=t.co&utm_medium=referral
147,www.twitter.com/anyuser/status/1598181966276591616,"Global 4-day week pilot was a huge success, organizers say

https://t.co/K1S0Jrkpnp",https://www.cnn.com/2022/11/30/business/4-day-work-week-results/index.html
148,www.twitter.com/anyuser/status/1598181949880684544,"""Crikey lawyers call on Lachlan #Murdoch to provide evidence he repudiated #Fox News falsehoods"" - #Trump  https://t.co/uWIhdiAAPs",https://www.theguardian.com/media/2022/dec/01/crikey-lawyers-call-on-lachlan-murdoch-to-provide-evidence-he-repudiated-fox-news-falsehoods?CMP=share_btn_tw
149,www.twitter.com/anyuser/status/1598181948161081344,"@brucefanjoy @LauriaultSteve @ERICSORENSEN Most recent example?  I mean, how about this?  😂 😂 😂 

https://t.co/Gh2YflKoMk",https://www.npr.org/2020/11/17/935655818/vaccinations-against-covid-19-could-begin-next-month-fauci-says
150,www.twitter.com/anyuser/status/1598181947540647937,"From the Amazon to Australia, why is your money funding Earth’s destruction? | George Monbiot https://t.co/epiZz3UkMV",https://www.theguardian.com/commentisfree/2022/nov/30/amazon-public-money-earth-destruction-fossil-fuels-subsidies?CMP=share_btn_tw
